products,City,Demand
Dark chocolate,Boston,26
Dark chocolate,Bremen,1
Dark chocolate,Brighton,3
Dark chocolate,Brisbane,2
Dark chocolate,Bristol,4
Dark chocolate,Cairns,3
Dark chocolate,Calgary,6
Dark chocolate,Canberra,6
Dark chocolate,Cardiff,9
Dark chocolate,Charlotte,2
Dark chocolate,Chicago,29
Dark chocolate,Cleveland,3
Dark chocolate,Cologne,5
Dark chocolate,Columbus,3
Dark chocolate,Dallas,1
Dark chocolate,Darwin,4
Dark chocolate,Denver,4
Dark chocolate,Detroit,3
Dark chocolate,Dortmund,3
Dark chocolate,Dresden,3
Dark chocolate,Duisburg,3
Dark chocolate,Düsseldorf,9
Dark chocolate,Edinburgh,5
Dark chocolate,Edmonton,6
Dark chocolate,El Paso,2
Dark chocolate,Essen,3
Dark chocolate,Fort Worth,14
Dark chocolate,Frankfurt,14
Dark chocolate,Fresno,4
Dark chocolate,Geelong,7
Dark chocolate,Glasgow,4
Dark chocolate,Gold Coast,4
Dark chocolate,Halifax,6
Dark chocolate,Hamburg,8
Dark chocolate,Hamilton,4
Dark chocolate,Hanover,5
Dark chocolate,Hobart,3
Dark chocolate,Houston,1
Dark chocolate,Hull,4
Dark chocolate,Indianapolis,1
Dark chocolate,Kansas City,4
Dark chocolate,Kelowna,8
Dark chocolate,Kitchener,2
Dark chocolate,Las Vegas,1
Dark chocolate,Launceston,8
Dark chocolate,Leeds,6
Dark chocolate,Leicester,3
Dark chocolate,Leipzig,2
Dark chocolate,Liverpool,7
Dark chocolate,London,7
Dark chocolate,Long Beach,1
Dark chocolate,Los Angeles,2
Dark chocolate,Louisville,1
Dark chocolate,Mackay,7
Dark chocolate,Manchester,4
Dark chocolate,Melbourne,1
Dark chocolate,Memphis,2
Dark chocolate,Mesa,2
Dark chocolate,Milwaukee,2
Dark chocolate,Minneapolis,3
Dark chocolate,Montreal,7
Dark chocolate,Munich,7
Dark chocolate,Münster,4
Dark chocolate,Nashville,2
Dark chocolate,New Orleans,1
Dark chocolate,New York,16
Dark chocolate,Newcastle,2
Dark chocolate,Newcastle upon Tyne,8
Dark chocolate,Nottingham,6
Dark chocolate,Nuremberg,2
Dark chocolate,Oakland,2
Dark chocolate,Oklahoma City,2
Dark chocolate,Omaha,1
Dark chocolate,Oshawa,3
Dark chocolate,Ottawa,8
Dark chocolate,Oxford,7
Dark chocolate,Perth,4
Dark chocolate,Philadelphia,3
Dark chocolate,Phoenix,1
Dark chocolate,Plymouth,4
Dark chocolate,Portland,1
Dark chocolate,Portsmouth,54
Dark chocolate,Quebec City,5
Dark chocolate,Raleigh,2
Dark chocolate,Regina,3
Dark chocolate,Sacramento,3
Dark chocolate,San Antonio,1
Dark chocolate,San Diego,2
Dark chocolate,San Francisco,35
Dark chocolate,San Jose,1
Dark chocolate,Saskatoon,3
Dark chocolate,Sheffield,2
Dark chocolate,Southampton,3
Dark chocolate,St. John's,5
Dark chocolate,Stuttgart,4
Dark chocolate,Sydney,4
Dark chocolate,Toowoomba,4
Dark chocolate,Toronto,3
Dark chocolate,Townsville,3
Dark chocolate,Tucson,4
Dark chocolate,Tulsa,4
Dark chocolate,Vancouver,3
Dark chocolate,Victoria,3
Dark chocolate,Virginia Beach,3
Dark chocolate,Washington,1
Dark chocolate,Wichita,3
Dark chocolate,Windsor,1
Dark chocolate,Winnipeg,5
Dark chocolate,Wollongong,6
Dark chocolate,Wuppertal,3
Decorative pillows,Adelaide,5
Decorative pillows,Albuquerque,4
Decorative pillows,Albury-Wodonga,4
Decorative pillows,Arlington,3
Decorative pillows,Atlanta,3
Decorative pillows,Ballarat,3
Decorative pillows,Baltimore,2
Decorative pillows,Barrie,13
Decorative pillows,Belfast,8
Decorative pillows,Bendigo,8
Decorative pillows,Berlin,6
Decorative pillows,Bielefeld,11
Decorative pillows,Birmingham,14
Decorative pillows,Bochum,6
Decorative pillows,Bonn,11
Decorative pillows,Boston,34
Decorative pillows,Bremen,8
Decorative pillows,Brighton,11
Decorative pillows,Brisbane,9
Decorative pillows,Bristol,8
Decorative pillows,Cairns,11
Decorative pillows,Calgary,10
Decorative pillows,Canberra,8
Decorative pillows,Cardiff,14
Decorative pillows,Charlotte,5
Decorative pillows,Chicago,49
Decorative pillows,Cleveland,3
Decorative pillows,Cologne,7
Decorative pillows,Colorado Springs,3
Decorative pillows,Columbus,1
Decorative pillows,Dallas,2
Decorative pillows,Darwin,14
Decorative pillows,Denver,5
Decorative pillows,Detroit,4
Decorative pillows,Dortmund,4
Decorative pillows,Dresden,9
Decorative pillows,Duisburg,16
Decorative pillows,Düsseldorf,5
Decorative pillows,Edinburgh,10
Decorative pillows,Edmonton,13
Decorative pillows,El Paso,6
Decorative pillows,Essen,9
Decorative pillows,Fort Worth,22
Decorative pillows,Frankfurt,49
Decorative pillows,Fresno,2
Decorative pillows,Geelong,15
Decorative pillows,Glasgow,10
Decorative pillows,Gold Coast,16
Decorative pillows,Halifax,11
Decorative pillows,Hamburg,15
Decorative pillows,Hamilton,11
Decorative pillows,Hanover,7
Decorative pillows,Hobart,12
Decorative pillows,Houston,3
Decorative pillows,Hull,8
Decorative pillows,Indianapolis,4
Decorative pillows,Jacksonville,3
Decorative pillows,Kansas City,4
Decorative pillows,Kelowna,8
Decorative pillows,Kitchener,6
Decorative pillows,Las Vegas,1
Decorative pillows,Launceston,10
Decorative pillows,Leeds,11
Decorative pillows,Leicester,8
Decorative pillows,Leipzig,5
Decorative pillows,Liverpool,15
Decorative pillows,London,20
Decorative pillows,Long Beach,3
Decorative pillows,Los Angeles,7
Decorative pillows,Louisville,2
Decorative pillows,Mackay,11
Decorative pillows,Manchester,15
Decorative pillows,Melbourne,13
Decorative pillows,Memphis,3
Decorative pillows,Mesa,4
Decorative pillows,Miami,5
Decorative pillows,Milwaukee,3
Decorative pillows,Minneapolis,5
Decorative pillows,Montreal,10
Decorative pillows,Munich,6
Decorative pillows,Münster,11
Decorative pillows,Nashville,6
Decorative pillows,New Orleans,3
Decorative pillows,New York,30
Decorative pillows,Newcastle,3
Decorative pillows,Newcastle upon Tyne,6
Decorative pillows,Nottingham,10
Decorative pillows,Nuremberg,9
Decorative pillows,Oakland,2
Decorative pillows,Oklahoma City,3
Decorative pillows,Omaha,6
Decorative pillows,Oshawa,10
Decorative pillows,Ottawa,4
Decorative pillows,Oxford,10
Decorative pillows,Perth,7
Decorative pillows,Philadelphia,4
Decorative pillows,Phoenix,2
Decorative pillows,Plymouth,9
Decorative pillows,Portland,3
Decorative pillows,Portsmouth,73
Decorative pillows,Quebec City,6
Decorative pillows,Raleigh,2
Decorative pillows,Regina,7
Decorative pillows,Sacramento,4
Decorative pillows,San Antonio,4
Decorative pillows,San Diego,4
Decorative pillows,San Francisco,55
Decorative pillows,San Jose,3
Decorative pillows,Saskatoon,9
Decorative pillows,Seattle,6
Decorative pillows,Sheffield,9
Decorative pillows,Southampton,10
Decorative pillows,St. John's,7
Decorative pillows,Stuttgart,16
Decorative pillows,Sydney,7
Decorative pillows,Toowoomba,10
Decorative pillows,Toronto,12
Decorative pillows,Townsville,8
Decorative pillows,Tucson,6
Decorative pillows,Tulsa,1
Decorative pillows,Vancouver,10
Decorative pillows,Victoria,5
Decorative pillows,Virginia Beach,2
Decorative pillows,Washington,1
Decorative pillows,Wichita,2
Decorative pillows,Windsor,10
Decorative pillows,Winnipeg,5
Decorative pillows,Wollongong,16
Decorative pillows,Wuppertal,11
Dell XPS,Adelaide,1
Dell XPS,Albuquerque,2
Dell XPS,Albury-Wodonga,5
Dell XPS,Arlington,4
Dell XPS,Atlanta,1
Dell XPS,Austin,3
Dell XPS,Ballarat,7
Dell XPS,Baltimore,2
Dell XPS,Barrie,4
Dell XPS,Belfast,6
Dell XPS,Bendigo,4
Dell XPS,Berlin,6
Dell XPS,Bielefeld,2
Dell XPS,Birmingham,6
Dell XPS,Bochum,6
Dell XPS,Bonn,4
Dell XPS,Boston,12
Dell XPS,Bremen,8
Dell XPS,Brighton,10
Dell XPS,Brisbane,2
Dell XPS,Bristol,2
Dell XPS,Cairns,2
Dell XPS,Calgary,4
Dell XPS,Canberra,3
Dell XPS,Cardiff,6
Dell XPS,Charlotte,2
Dell XPS,Chicago,24
Dell XPS,Cologne,4
Dell XPS,Colorado Springs,3
Dell XPS,Columbus,1
Dell XPS,Dallas,2
Dell XPS,Darwin,2
Dell XPS,Denver,2
Dell XPS,Detroit,1
Dell XPS,Dortmund,3
Dell XPS,Dresden,3
Dell XPS,Duisburg,3
Dell XPS,Düsseldorf,2
Dell XPS,Edinburgh,5
Dell XPS,Edmonton,4
Dell XPS,Essen,3
Dell XPS,Fort Worth,12
Dell XPS,Frankfurt,19
Dell XPS,Geelong,2
Dell XPS,Glasgow,7
Dell XPS,Gold Coast,5
Dell XPS,Halifax,5
Dell XPS,Hamburg,2
Dell XPS,Hamilton,5
Dell XPS,Hanover,6
Dell XPS,Hobart,3
Dell XPS,Houston,2
Dell XPS,Hull,6
Dell XPS,Indianapolis,2
Dell XPS,Jacksonville,2
Dell XPS,Kelowna,8
Dell XPS,Kitchener,5
Dell XPS,Las Vegas,4
Dell XPS,Launceston,3
Dell XPS,Leeds,3
Dell XPS,Leicester,5
Dell XPS,Leipzig,10
Dell XPS,Liverpool,5
Dell XPS,London,12
Dell XPS,Long Beach,2
Dell XPS,Los Angeles,2
Dell XPS,Louisville,4
Dell XPS,Mackay,3
Dell XPS,Manchester,5
Dell XPS,Melbourne,5
Dell XPS,Memphis,2
Dell XPS,Mesa,2
Dell XPS,Miami,1
Dell XPS,Milwaukee,2
Dell XPS,Minneapolis,1
Dell XPS,Montreal,5
Dell XPS,Munich,2
Dell XPS,Münster,7
Dell XPS,Nashville,1
Dell XPS,New Orleans,1
Dell XPS,New York,13
Dell XPS,Newcastle,5
Dell XPS,Newcastle upon Tyne,7
Dell XPS,Nottingham,5
Dell XPS,Nuremberg,2
Dell XPS,Oakland,2
Dell XPS,Omaha,3
Dell XPS,Oshawa,1
Dell XPS,Ottawa,2
Dell XPS,Oxford,3
Dell XPS,Perth,3
Dell XPS,Philadelphia,1
Dell XPS,Phoenix,2
Dell XPS,Plymouth,4
Dell XPS,Portland,2
Dell XPS,Portsmouth,32
Dell XPS,Quebec City,3
Dell XPS,Raleigh,3
Dell XPS,Regina,6
Dell XPS,Sacramento,3
Dell XPS,San Antonio,1
Dell XPS,San Diego,2
Dell XPS,San Francisco,27
Dell XPS,San Jose,2
Dell XPS,Saskatoon,7
Dell XPS,Seattle,3
Dell XPS,Sheffield,4
Dell XPS,Southampton,1
Dell XPS,St. John's,3
Dell XPS,Stuttgart,8
Dell XPS,Sydney,5
Dell XPS,Toowoomba,7
Dell XPS,Toronto,2
Dell XPS,Townsville,3
Dell XPS,Tucson,3
Dell XPS,Vancouver,5
Dell XPS,Victoria,7
Dell XPS,Virginia Beach,7
Dell XPS,Washington,2
Dell XPS,Wichita,3
Dell XPS,Windsor,7
Dell XPS,Winnipeg,9
Dell XPS,Wollongong,4
Dell XPS,Wuppertal,6
Denim jacket,Adelaide,5
Denim jacket,Albuquerque,2
Denim jacket,Albury-Wodonga,1
Denim jacket,Atlanta,3
Denim jacket,Austin,1
Denim jacket,Ballarat,3
Denim jacket,Baltimore,2
Denim jacket,Barrie,3
Denim jacket,Belfast,4
Denim jacket,Bendigo,4
Denim jacket,Berlin,7
Denim jacket,Bielefeld,3
Denim jacket,Birmingham,3
Denim jacket,Bochum,3
Denim jacket,Bonn,4
Denim jacket,Boston,16
Denim jacket,Bremen,5
Denim jacket,Brighton,4
Denim jacket,Brisbane,6
Denim jacket,Bristol,7
Denim jacket,Cairns,5
Denim jacket,Calgary,9
Denim jacket,Canberra,1
Denim jacket,Cardiff,3
Denim jacket,Charlotte,1
Denim jacket,Chicago,31
Denim jacket,Cologne,6
Denim jacket,Colorado Springs,2
Denim jacket,Columbus,1
Denim jacket,Dallas,1
Denim jacket,Darwin,4
Denim jacket,Denver,2
Denim jacket,Detroit,2
Denim jacket,Dortmund,4
Denim jacket,Dresden,4
Denim jacket,Duisburg,6
Denim jacket,Düsseldorf,7
Denim jacket,Edinburgh,1
Denim jacket,Edmonton,7
Denim jacket,El Paso,1
Denim jacket,Essen,2
Denim jacket,Fort Worth,6
Denim jacket,Frankfurt,23
Denim jacket,Fresno,1
Denim jacket,Geelong,4
Denim jacket,Glasgow,6
Denim jacket,Gold Coast,4
Denim jacket,Halifax,4
Denim jacket,Hamburg,4
Denim jacket,Hamilton,3
Denim jacket,Hanover,3
Denim jacket,Hobart,5
Denim jacket,Houston,2
Denim jacket,Hull,6
Denim jacket,Indianapolis,1
Denim jacket,Jacksonville,3
Denim jacket,Kelowna,6
Denim jacket,Kitchener,2
Denim jacket,Las Vegas,2
Denim jacket,Launceston,6
Denim jacket,Leeds,12
Denim jacket,Leicester,6
Denim jacket,Leipzig,3
Denim jacket,Liverpool,2
Denim jacket,London,10
Denim jacket,Long Beach,1
Denim jacket,Los Angeles,2
Denim jacket,Mackay,10
Denim jacket,Manchester,8
Denim jacket,Melbourne,3
Denim jacket,Memphis,2
Denim jacket,Mesa,4
Denim jacket,Miami,2
Denim jacket,Milwaukee,2
Denim jacket,Minneapolis,5
Denim jacket,Montreal,5
Denim jacket,Munich,4
Denim jacket,Münster,5
Denim jacket,New Orleans,2
Denim jacket,New York,7
Denim jacket,Newcastle,5
Denim jacket,Newcastle upon Tyne,10
Denim jacket,Nottingham,4
Denim jacket,Nuremberg,5
Denim jacket,Oakland,1
Denim jacket,Omaha,2
Denim jacket,Oshawa,6
Denim jacket,Ottawa,3
Denim jacket,Oxford,3
Denim jacket,Perth,5
Denim jacket,Phoenix,4
Denim jacket,Plymouth,3
Denim jacket,Portsmouth,51
Denim jacket,Quebec City,3
Denim jacket,Raleigh,1
Denim jacket,Regina,4
Denim jacket,Sacramento,1
Denim jacket,San Antonio,1
Denim jacket,San Diego,2
Denim jacket,San Francisco,31
Denim jacket,San Jose,1
Denim jacket,Saskatoon,8
Denim jacket,Seattle,1
Denim jacket,Sheffield,5
Denim jacket,Southampton,6
Denim jacket,St. John's,4
Denim jacket,Stuttgart,3
Denim jacket,Sydney,9
Denim jacket,Toowoomba,6
Denim jacket,Toronto,3
Denim jacket,Townsville,7
Denim jacket,Tulsa,4
Denim jacket,Vancouver,7
Denim jacket,Victoria,3
Denim jacket,Virginia Beach,1
Denim jacket,Wichita,3
Denim jacket,Windsor,3
Denim jacket,Winnipeg,1
Denim jacket,Wollongong,5
Denim jacket,Wuppertal,7
Denim shorts,Adelaide,2
Denim shorts,Albuquerque,1
Denim shorts,Albury-Wodonga,3
Denim shorts,Arlington,5
Denim shorts,Atlanta,5
Denim shorts,Austin,4
Denim shorts,Ballarat,6
Denim shorts,Baltimore,1
Denim shorts,Barrie,12
Denim shorts,Belfast,3
Denim shorts,Bendigo,3
Denim shorts,Berlin,2
Denim shorts,Bielefeld,3
Denim shorts,Birmingham,5
Denim shorts,Bochum,6
Denim shorts,Bonn,4
Denim shorts,Boston,21
Denim shorts,Bremen,7
Denim shorts,Brighton,6
Denim shorts,Brisbane,7
Denim shorts,Bristol,7
Denim shorts,Cairns,5
Denim shorts,Calgary,3
Denim shorts,Canberra,2
Denim shorts,Cardiff,2
Denim shorts,Charlotte,7
Denim shorts,Chicago,35
Denim shorts,Cologne,5
Denim shorts,Colorado Springs,2
Denim shorts,Columbus,1
Denim shorts,Dallas,3
Denim shorts,Darwin,5
Denim shorts,Denver,1
Denim shorts,Detroit,3
Denim shorts,Dortmund,2
Denim shorts,Dresden,6
Denim shorts,Duisburg,8
Denim shorts,Düsseldorf,6
Denim shorts,Edinburgh,6
Denim shorts,Edmonton,4
Denim shorts,El Paso,2
Denim shorts,Essen,10
Denim shorts,Fort Worth,10
Denim shorts,Frankfurt,22
Denim shorts,Fresno,2
Denim shorts,Geelong,6
Denim shorts,Glasgow,5
Denim shorts,Gold Coast,7
Denim shorts,Halifax,5
Denim shorts,Hamburg,3
Denim shorts,Hamilton,3
Denim shorts,Hanover,5
Denim shorts,Hobart,1
Denim shorts,Hull,5
Denim shorts,Indianapolis,5
Denim shorts,Jacksonville,2
Denim shorts,Kansas City,2
Denim shorts,Kelowna,5
Denim shorts,Kitchener,4
Denim shorts,Las Vegas,2
Denim shorts,Launceston,6
Denim shorts,Leeds,7
Denim shorts,Leicester,8
Denim shorts,Leipzig,6
Denim shorts,Liverpool,1
Denim shorts,London,5
Denim shorts,Long Beach,4
Denim shorts,Louisville,3
Denim shorts,Mackay,3
Denim shorts,Manchester,6
Denim shorts,Melbourne,3
Denim shorts,Memphis,2
Denim shorts,Mesa,2
Denim shorts,Miami,2
Denim shorts,Milwaukee,2
Denim shorts,Minneapolis,1
Denim shorts,Montreal,7
Denim shorts,Munich,9
Denim shorts,Münster,1
Denim shorts,Nashville,2
Denim shorts,New Orleans,3
Denim shorts,New York,14
Denim shorts,Newcastle,4
Denim shorts,Newcastle upon Tyne,7
Denim shorts,Nottingham,7
Denim shorts,Nuremberg,1
Denim shorts,Oakland,2
Denim shorts,Oklahoma City,3
Denim shorts,Omaha,3
Denim shorts,Oshawa,7
Denim shorts,Ottawa,7
Denim shorts,Oxford,7
Denim shorts,Perth,3
Denim shorts,Philadelphia,2
Denim shorts,Phoenix,1
Denim shorts,Plymouth,1
Denim shorts,Portland,4
Denim shorts,Portsmouth,43
Denim shorts,Quebec City,1
Denim shorts,Raleigh,3
Denim shorts,Regina,1
Denim shorts,Sacramento,1
Denim shorts,San Antonio,2
Denim shorts,San Diego,6
Denim shorts,San Francisco,33
Denim shorts,San Jose,2
Denim shorts,Saskatoon,6
Denim shorts,Seattle,2
Denim shorts,Sheffield,5
Denim shorts,Southampton,3
Denim shorts,Stuttgart,3
Denim shorts,Sydney,4
Denim shorts,Toowoomba,1
Denim shorts,Toronto,6
Denim shorts,Townsville,4
Denim shorts,Tucson,1
Denim shorts,Tulsa,1
Denim shorts,Vancouver,5
Denim shorts,Victoria,2
Denim shorts,Virginia Beach,2
Denim shorts,Washington,2
Denim shorts,Wichita,1
Denim shorts,Windsor,4
Denim shorts,Winnipeg,7
Denim shorts,Wollongong,4
Denim shorts,Wuppertal,3
Desk,Adelaide,7
Desk,Albuquerque,8
Desk,Albury-Wodonga,2
Desk,Arlington,6
Desk,Atlanta,4
Desk,Austin,6
Desk,Ballarat,9
Desk,Baltimore,1
Desk,Barrie,5
Desk,Belfast,12
Desk,Bendigo,8
Desk,Berlin,6
Desk,Bielefeld,8
Desk,Birmingham,8
Desk,Bochum,2
Desk,Bonn,12
Desk,Boston,43
Desk,Bremen,9
Desk,Brighton,13
Desk,Brisbane,5
Desk,Bristol,7
Desk,Cairns,14
Desk,Calgary,6
Desk,Canberra,16
Desk,Cardiff,12
Desk,Charlotte,2
Desk,Chicago,62
Desk,Cleveland,6
Desk,Cologne,12
Desk,Colorado Springs,5
Desk,Columbus,5
Desk,Dallas,1
Desk,Darwin,7
Desk,Denver,4
Desk,Detroit,4
Desk,Dortmund,4
Desk,Dresden,7
Desk,Duisburg,8
Desk,Düsseldorf,9
Desk,Edinburgh,11
Desk,Edmonton,10
Desk,El Paso,7
Desk,Essen,10
Desk,Fort Worth,17
Desk,Frankfurt,54
Desk,Fresno,3
Desk,Geelong,6
Desk,Glasgow,10
Desk,Gold Coast,10
Desk,Halifax,6
Desk,Hamburg,7
Desk,Hamilton,11
Desk,Hanover,8
Desk,Hobart,8
Desk,Houston,4
Desk,Hull,5
Desk,Indianapolis,4
Desk,Jacksonville,5
Desk,Kansas City,3
Desk,Kelowna,13
Desk,Kitchener,7
Desk,Launceston,8
Desk,Leeds,8
Desk,Leicester,8
Desk,Leipzig,11
Desk,Liverpool,8
Desk,London,15
Desk,Long Beach,2
Desk,Los Angeles,4
Desk,Louisville,7
Desk,Mackay,8
Desk,Manchester,12
Desk,Melbourne,11
Desk,Memphis,4
Desk,Mesa,4
Desk,Miami,2
Desk,Milwaukee,4
Desk,Minneapolis,3
Desk,Montreal,15
Desk,Munich,11
Desk,Münster,9
Desk,Nashville,1
Desk,New Orleans,5
Desk,New York,21
Desk,Newcastle,13
Desk,Newcastle upon Tyne,9
Desk,Nottingham,13
Desk,Nuremberg,10
Desk,Oakland,3
Desk,Oklahoma City,5
Desk,Omaha,2
Desk,Oshawa,8
Desk,Ottawa,6
Desk,Oxford,6
Desk,Perth,13
Desk,Philadelphia,4
Desk,Phoenix,4
Desk,Plymouth,11
Desk,Portland,3
Desk,Portsmouth,78
Desk,Quebec City,9
Desk,Raleigh,4
Desk,Regina,7
Desk,Sacramento,2
Desk,San Antonio,6
Desk,San Diego,4
Desk,San Francisco,55
Desk,San Jose,4
Desk,Saskatoon,9
Desk,Seattle,1
Desk,Sheffield,9
Desk,Southampton,10
Desk,St. John's,12
Desk,Stuttgart,10
Desk,Sydney,7
Desk,Toowoomba,10
Desk,Toronto,5
Desk,Townsville,7
Desk,Tucson,1
Desk,Tulsa,4
Desk,Vancouver,10
Desk,Victoria,16
Desk,Virginia Beach,6
Desk,Wichita,2
Desk,Windsor,10
Desk,Winnipeg,13
Desk,Wollongong,12
Desk,Wuppertal,5
Desk lamps,Adelaide,3
Desk lamps,Albuquerque,1
Desk lamps,Albury-Wodonga,3
Desk lamps,Arlington,2
Desk lamps,Atlanta,2
Desk lamps,Austin,3
Desk lamps,Ballarat,5
Desk lamps,Baltimore,1
Desk lamps,Barrie,4
Desk lamps,Belfast,7
Desk lamps,Bendigo,7
Desk lamps,Berlin,4
Desk lamps,Bielefeld,2
Desk lamps,Birmingham,3
Desk lamps,Bochum,3
Desk lamps,Bonn,5
Desk lamps,Boston,21
Desk lamps,Bremen,4
Desk lamps,Brighton,2
Desk lamps,Brisbane,4
Desk lamps,Bristol,4
Desk lamps,Cairns,3
Desk lamps,Calgary,6
Desk lamps,Canberra,3
Desk lamps,Cardiff,4
Desk lamps,Chicago,29
Desk lamps,Colorado Springs,1
Desk lamps,Columbus,2
Desk lamps,Dallas,3
Desk lamps,Darwin,7
Desk lamps,Denver,1
Desk lamps,Detroit,3
Desk lamps,Dortmund,7
Desk lamps,Dresden,3
Desk lamps,Duisburg,4
Desk lamps,Düsseldorf,6
Desk lamps,Edinburgh,3
Desk lamps,Edmonton,2
Desk lamps,El Paso,3
Desk lamps,Essen,4
Desk lamps,Fort Worth,13
Desk lamps,Frankfurt,22
Desk lamps,Fresno,2
Desk lamps,Geelong,3
Desk lamps,Glasgow,7
Desk lamps,Gold Coast,4
Desk lamps,Halifax,5
Desk lamps,Hamburg,8
Desk lamps,Hamilton,7
Desk lamps,Hanover,5
Desk lamps,Hobart,6
Desk lamps,Houston,5
Desk lamps,Hull,4
Desk lamps,Indianapolis,4
Desk lamps,Kansas City,1
Desk lamps,Kelowna,4
Desk lamps,Las Vegas,2
Desk lamps,Launceston,3
Desk lamps,Leeds,4
Desk lamps,Leicester,5
Desk lamps,Leipzig,3
Desk lamps,Liverpool,4
Desk lamps,London,7
Desk lamps,Long Beach,1
Desk lamps,Louisville,2
Desk lamps,Mackay,2
Desk lamps,Manchester,5
Desk lamps,Melbourne,5
Desk lamps,Memphis,3
Desk lamps,Mesa,2
Desk lamps,Miami,2
Desk lamps,Milwaukee,1
Desk lamps,Minneapolis,2
Desk lamps,Montreal,4
Desk lamps,Munich,5
Desk lamps,Münster,5
Desk lamps,Nashville,2
Desk lamps,New Orleans,6
Desk lamps,New York,20
Desk lamps,Newcastle,4
Desk lamps,Newcastle upon Tyne,5
Desk lamps,Nottingham,6
Desk lamps,Nuremberg,5
Desk lamps,Oklahoma City,2
Desk lamps,Oshawa,6
Desk lamps,Ottawa,4
Desk lamps,Oxford,3
Desk lamps,Perth,5
Desk lamps,Phoenix,1
Desk lamps,Plymouth,9
Desk lamps,Portland,3
Desk lamps,Portsmouth,64
Desk lamps,Quebec City,5
Desk lamps,Regina,5
Desk lamps,Sacramento,2
Desk lamps,San Antonio,3
Desk lamps,San Diego,1
Desk lamps,San Francisco,27
Desk lamps,San Jose,2
Desk lamps,Saskatoon,5
Desk lamps,Seattle,3
Desk lamps,Sheffield,7
Desk lamps,Southampton,4
Desk lamps,St. John's,2
Desk lamps,Stuttgart,4
Desk lamps,Sydney,1
Desk lamps,Toowoomba,6
Desk lamps,Toronto,2
Desk lamps,Townsville,2
Desk lamps,Tucson,3
Desk lamps,Tulsa,5
Desk lamps,Vancouver,1
Desk lamps,Victoria,7
Desk lamps,Virginia Beach,2
Desk lamps,Washington,1
Desk lamps,Windsor,3
Desk lamps,Winnipeg,6
Desk lamps,Wollongong,7
Desk lamps,Wuppertal,4
Detective,Adelaide,4
Detective,Albuquerque,2
Detective,Albury-Wodonga,1
Detective,Atlanta,1
Detective,Austin,3
Detective,Ballarat,10
Detective,Baltimore,1
Detective,Barrie,8
Detective,Belfast,1
Detective,Bendigo,1
Detective,Berlin,4
Detective,Bielefeld,7
Detective,Birmingham,4
Detective,Bochum,5
Detective,Bonn,7
