Product,City,Allocated_Quantity
Nuts,Kelowna,0.0
Khaki shorts,Calgary,0.0
Level,Fresno,0.0
Flare jeans,Regina,0.0
Pillowcase set,Virginia Beach,0.0
Mixed fruit juice,Liverpool,0.0
Energy drink,Belfast,0.0
Dystopian,Nashville,0.0
History,Hamburg,0.0
Android TV,Sydney,0.0
Plush toys,Wuppertal,0.0
Tank top,Atlanta,0.0
Crew neck tee,Oakland,0.0
Pineapple juice,Calgary,0.0
Duvet cover,Houston,0.0
Bed skirt,Hull,0.0
Gaming headphones,Plymouth,0.0
Apple juice,Dresden,0.0
LCD TV,Denver,0.0
Acer Swift,Bielefeld,0.0
A-line dress,Essen,0.0
Cargo shorts,New Orleans,0.0
Historical fiction,Toronto,0.0
Wide-leg jeans,Hamburg,0.0
Sony Xperia,Montreal,0.0
Mattress topper,Fresno,0.0
OLED TV,Adelaide,0.0
Americano,Hanover,0.0
HP Spectre,Bonn,0.0
Pretzels,Calgary,0.0
Chocolate-covered fruits,Seattle,0.0
Graphic tee,Gold Coast,0.0
Hoodie,Toowoomba,0.0
Vases,Geelong,0.0
Wrench,Albury-Wodonga,0.0
Nokia,Melbourne,0.0
Samsung Galaxy,Oxford,0.0
Amazon Fire Tablet,Newcastle,0.0
Ground coffee,Washington,0.0
Distressed jeans,Calgary,0.0
Sink,Hamburg,0.0
Denim jacket,Tulsa,0.0
V-neck tee,Denver,0.0
Long-sleeve tee,Vancouver,0.0
Sandals,Wuppertal,0.0
Noise-cancelling headphones,Albury-Wodonga,0.0
Beef jerky,Wuppertal,0.0
Flip flops,Cleveland,0.0
Bermuda shorts,Nottingham,0.0
Orange juice,Bochum,0.0
HDR TV,Minneapolis,0.0
Sparkling water,Nashville,0.0
Pineapple juice,Stuttgart,0.0
Huawei P,Geelong,0.0
Affogato,Bristol,0.0
Tomato juice,Belfast,0.0
Toilet,Hamburg,0.0
Detective,Philadelphia,0.0
Tomato juice,Kansas City,0.0
High heels,Wichita,0.0
Throw pillow,Dortmund,0.0
Crew neck tee,Milwaukee,0.0
On-ear headphones,El Paso,0.0
4K TV,Cardiff,0.0
Graphic tee,Edmonton,0.0
Tomato juice,Bristol,0.0
Dining table,Leipzig,0.0
Chocolate-covered nuts,Newcastle upon Tyne,0.0
Oven,Launceston,0.0
Science,Albury-Wodonga,0.0
Fantasy,Wichita,0.0
LCD TV,Nashville,0.0
Stove,Saskatoon,0.0
Over-ear headphones,Winnipeg,0.0
Soap dispenser,Dortmund,0.0
Action,Cardiff,0.0
Mirrors,Ottawa,0.0
Chips,Darwin,0.0
Bed,Bremen,0.0
Polo shirt,Edmonton,0.0
Boyfriend jeans,Dresden,0.0
Fruit punch,Leipzig,0.0
Biography,Vancouver,0.0
Chips,Atlanta,0.0
Science,Brisbane,0.0
Sink,Cologne,0.0
Mattress topper,Philadelphia,0.0
Health,Melbourne,0.0
Trench coat,Bonn,0.0
Grape soda,Nottingham,0.0
Acer Iconia Tab,St. John's,0.0
Literary fiction,Philadelphia,0.0
Toilet paper holder,Mesa,0.0
Asus ZenPad,Detroit,0.0
HDR TV,Toowoomba,0.0
Desk lamps,Indianapolis,0.0
Cooking,Canberra,0.0
Ceiling lights,Hull,0.0
Blouse,Kitchener,0.0
Stove,Perth,0.0
V-neck tee,Bendigo,0.0
Wardrobe,Calgary,0.0
Blouse,Manchester,0.0
Art supplies,Kansas City,0.0
Chocolate mousse,Quebec City,0.0
Pineapple juice,Oshawa,0.0
Huawei MediaPad,Brighton,0.0
Acer Swift,Toronto,0.0
Chocolate fondue,Winnipeg,0.0
Plush toys,Dresden,0.0
Trail mix,Regina,0.0
Skinny jeans,New York,0.0
Toothbrush holder,Winnipeg,0.0
Sweatshirt,Plymouth,0.0
Samsung Galaxy,Tucson,0.0
Spring water,Minneapolis,0.0
Noise-cancelling headphones,Hobart,0.0
Lenovo Tab,Windsor,0.0
Chocolate-covered nuts,Glasgow,0.0
Smart TV,Leipzig,0.0
Samsung Galaxy Tab,Belfast,0.0
Flavored water,Leeds,0.0
Sofa,St. John's,0.0
Self-help,Hamilton,0.0
Crew neck tee,Toowoomba,0.0
Bed sheet set,Phoenix,0.0
Chips,Montreal,0.0
Huawei P,Leipzig,0.0
Chocolate mousse,Phoenix,0.0
Sony Xperia,Albury-Wodonga,0.0
Self-help,Manchester,0.0
Microsoft Surface,Dresden,0.0
Curved TV,Cairns,0.0
Fantasy,Duisburg,0.0
Wardrobe,Düsseldorf,0.0
Dining table,Denver,0.0
Swim trunks,Wuppertal,0.0
Distressed jeans,Gold Coast,0.0
Iced tea,Nottingham,0.0
Bermuda shorts,Bochum,0.0
Chocolate-covered nuts,Boston,0.0
Puffer jacket,Hamburg,0.0
History,Mackay,0.0
Denim jacket,Hamburg,0.0
Denim jacket,Nottingham,0.0
Dress shirt,Los Angeles,0.0
Loafers,Edinburgh,0.0
On-ear headphones,Calgary,0.0
Americano,Regina,0.0
Rugs,Hamburg,0.0
History,Oxford,0.0
Crackers,Bielefeld,0.0
Crop top,Toronto,0.0
Fantasy,Philadelphia,0.0
Wardrobe,Newcastle,0.0
Nuts,Sacramento,0.0
Pendant lights,Dresden,0.0
Root beer,Charlotte,0.0
Dark chocolate,Düsseldorf,0.0
Android TV,Ballarat,0.0
Bottled water,Cologne,0.0
LG Gram,Calgary,0.0
Saw,Columbus,0.0
Dust ruffle,Halifax,0.0
Towel rack,Dortmund,0.0
Lenovo Tab,Perth,0.0
Dust ruffle,London,0.0
Microsoft Surface,Gold Coast,0.0
Loafers,Plymouth,0.0
Picture frames,Bielefeld,0.0
Biography,Newcastle,0.0
Amazon Fire Tablet,Southampton,0.0
Dystopian,Dresden,0.0
Poetry,Brisbane,0.0
Ground coffee,Bremen,0.0
Recessed lighting,Leicester,0.0
Fruit punch,Oshawa,0.0
Affogato,Hanover,0.0
V-neck tee,Baltimore,0.0
Affogato,Oxford,0.0
Bookshelf,Gold Coast,0.0
Distressed jeans,Essen,0.0
Mixed fruit juice,Wuppertal,0.0
Cola,Townsville,0.0
HDR TV,Ottawa,0.0
Pliers,Cologne,0.0
Sony Xperia Tablet,Ballarat,0.0
Bookshelf,Hamburg,0.0
Romance,Brighton,0.0
Saw,Windsor,0.0
Modern literature,Toronto,0.0
MacBook,Oakland,0.0
Self-help,Baltimore,0.0
Sheath dress,Hamilton,0.0
Lenovo Tab,Denver,0.0
Americano,Bristol,0.0
Orange juice,Bremen,0.0
Thriller,Miami,0.0
Bed skirt,Indianapolis,0.0
Mirror,Indianapolis,0.0
4K TV,London,0.0
Cooking,Oxford,0.0
Pineapple juice,Brisbane,0.0
Cooking,Mackay,0.0
Mirror,St. John's,0.0
Wall art,Manchester,0.0
Flare jeans,Essen,0.0
LCD TV,Oxford,0.0
Crew neck tee,Calgary,0.0
Coffee table,Mackay,0.0
Lemon-lime soda,Bielefeld,0.0
Distressed jeans,Berlin,0.0
Pendant lights,Toronto,0.0
Sink,New York,0.0
Cycling shorts,Baltimore,0.0
Adventure,Newcastle upon Tyne,0.0
Skinny jeans,Barrie,0.0
Toaster,Sheffield,0.0
Dystopian,Duisburg,0.0
Fantasy,Louisville,0.0
Xiaomi Mi,Cairns,0.0
Tomato juice,Minneapolis,0.0
Grape juice,Ottawa,0.0
Wardrobe,Ottawa,0.0
Sony Xperia Tablet,Miami,0.0
Slippers,Wuppertal,0.0
Henley tee,Oxford,0.0
Wrench,Phoenix,0.0
Bathtub,Ballarat,0.0
Quilt,Ballarat,0.0
Psychology,El Paso,0.0
Trench coat,Seattle,0.0
LED TV,Tucson,0.0
Romance,Long Beach,0.0
Chino shorts,Leicester,0.0
Skorts,Hobart,0.0
Beef jerky,Virginia Beach,0.0
Dresser,New Orleans,0.0
QLED TV,Kansas City,0.0
Ceiling lights,Adelaide,0.0
Chino shorts,Montreal,0.0
Sony Xperia Tablet,Düsseldorf,0.0
Windbreaker,Windsor,0.0
Oxfords,Bielefeld,0.0
Blanket,Melbourne,0.0
Grape soda,Windsor,0.0
Toaster,Toowoomba,0.0
Cooking,Cairns,0.0
Flip flops,Leipzig,0.0
Curtains,Hanover,0.0
Under cabinet lighting,Baltimore,0.0
Self-help,Vancouver,0.0
Boots,Munich,0.0
Tank top,Gold Coast,0.0
Motorola Moto,Hull,0.0
Essays,Indianapolis,0.0
Table lamps,Montreal,0.0
Coffee beans,Cairns,0.0
Bottled water,Plymouth,0.0
Distilled water,Oxford,0.0
Bodycon dress,Atlanta,0.0
Cream soda,Mesa,0.0
Rugs,Calgary,0.0
LCD TV,Regina,0.0
Cooking,Sydney,0.0
Adventure,Bielefeld,0.0
Samsung Galaxy,Southampton,0.0
Trail mix,Vancouver,0.0
Slippers,Oklahoma City,0.0
Chocolate-covered nuts,Wollongong,0.0
Floor lamps,Baltimore,0.0
Track lighting,Atlanta,0.0
Lenovo Tab,Bonn,0.0
Suspense,Newcastle upon Tyne,0.0
Decorative pillows,Calgary,0.0
Oxfords,Hobart,0.0
Sony Xperia Tablet,Liverpool,0.0
Psychology,Virginia Beach,0.0
Chocolate cookies,Calgary,0.0
Bookshelf,Montreal,0.0
Bomber jacket,Toronto,0.0
Curved TV,Bristol,0.0
Sandals,Sydney,0.0
Sparkling water,Regina,0.0
Flavored water,Ballarat,0.0
Wide-leg jeans,Barrie,0.0
Lemon-lime soda,Sydney,0.0
Boots,Hanover,0.0
Boyfriend jeans,Nashville,0.0
Dresser,Darwin,0.0
Skinny jeans,Mackay,0.0
TV stand,Kelowna,0.0
Apple juice,Cologne,0.0
Games,Manchester,0.0
Coffee maker,Liverpool,0.0
Pendant lights,Cardiff,0.0
Long-sleeve tee,Leipzig,0.0
Button-down shirt,Kitchener,0.0
Flip flops,Perth,0.0
Curtains,Vancouver,0.0
Desk lamps,Ottawa,0.0
Pineapple juice,Darwin,0.0
Tomato juice,Cologne,0.0
MacBook,Stuttgart,0.0
Travel,Minneapolis,0.0
Soap dispenser,Mackay,0.0
TV stand,Ottawa,0.0
Pretzels,Memphis,0.0
Latte,Albuquerque,0.0
Drill,Glasgow,0.0
Caulking gun,Perth,0.0
Duvet cover,Bochum,0.0
Chocolate fondue,Austin,0.0
LED TV,Montreal,0.0
Alkaline water,Birmingham,0.0
Bottled water,Long Beach,0.0
Latte,Cleveland,0.0
Cola,Glasgow,0.0
Psychology,Toowoomba,0.0
Health,Adelaide,0.0
Google Pixel,Townsville,0.0
Bluetooth headphones,San Antonio,0.0
Varsity jacket,Sydney,0.0
Huawei MediaPad,Southampton,0.0
Motorola Moto,Bonn,0.0
Business,Bristol,0.0
Sports equipment,Gold Coast,0.0
Google Pixel Slate,Gold Coast,0.0
Pretzels,Fresno,0.0
Windbreaker,Saskatoon,0.0
Distilled water,Raleigh,0.0
Candles,San Diego,0.0
Sculptures,Quebec City,0.0
Sony Xperia,Kitchener,0.0
Historical fiction,Liverpool,0.0
Raglan tee,Colorado Springs,0.0
Loafers,Victoria,0.0
Bomber jacket,Mesa,0.0
Electric kettle,Hanover,0.0
Acer Swift,Cairns,0.0
Flare jeans,Raleigh,0.0
Adventure,Portland,0.0
Science,Austin,0.0
Motorola Moto,Omaha,0.0
Orange juice,Cologne,0.0
Acer Swift,Düsseldorf,0.0
Espadrilles,Hamburg,0.0
High heels,Bochum,0.0
Xiaomi Mi,Victoria,0.0
Casual dress,Leicester,0.0
Pliers,Winnipeg,0.0
History,Berlin,0.0
Fantasy,Berlin,0.0
Mango juice,Düsseldorf,0.0
A-line dress,New York,0.0
Sheath dress,Bonn,0.0
In-ear headphones,Bendigo,0.0
Sony Xperia,Bendigo,0.0
4K TV,Halifax,0.0
Wrench,Saskatoon,0.0
Bodycon dress,Bendigo,0.0
Microsoft Surface,Bonn,0.0
Nokia,Townsville,0.0
Dishwasher,New York,0.0
Trail mix,Plymouth,0.0
Wide-leg jeans,Albuquerque,0.0
Fantasy,Southampton,0.0
DJ headphones,Hamilton,0.0
Utility knife,Oshawa,0.0
Orange juice,Omaha,0.0
Nokia,Bochum,0.0
Science,Liverpool,0.0
Flip flops,Las Vegas,0.0
Google Pixel Slate,Perth,0.0
Root beer,Calgary,0.0
Ground coffee,Cologne,0.0
Varsity jacket,Leeds,0.0
Curtains,Nashville,0.0
Cola,Winnipeg,0.0
Memoir,Vancouver,0.0
Science,Regina,0.0
Sculptures,Adelaide,0.0
Athletic shorts,Winnipeg,0.0
Chocolate cookies,Oxford,0.0
Toaster,Hull,0.0
Horror,Toronto,0.0
Over-ear headphones,Seattle,0.0
HDR TV,Jacksonville,0.0
Contemporary literature,Bremen,0.0
Chocolate cookies,Plymouth,0.0
Truffles,Albury-Wodonga,0.0
Varsity jacket,Birmingham,0.0
Lemon-lime soda,Tucson,0.0
Mocha,Nashville,0.0
Cream soda,Quebec City,0.0
Clocks,Windsor,0.0
Bottled water,Halifax,0.0
Tomato juice,Munich,0.0
Under cabinet lighting,Washington,0.0
Coffee beans,Hobart,0.0
Mirrors,Berlin,0.0
Sneakers,Perth,0.0
Google Pixel Slate,Cleveland,0.0
Romance,Quebec City,0.0
Sports headphones,Perth,0.0
Tape measure,Geelong,0.0
Spring water,Duisburg,0.0
Dress shirt,Leeds,0.0
Dishwasher,Victoria,0.0
Over-ear headphones,Darwin,0.0
Drill,Perth,0.0
Leather jacket,Ottawa,0.0
Trench coat,Leicester,0.0
Food processor,Leipzig,0.0
Track lighting,Newcastle,0.0
Motorola Moto,Regina,0.0
Cycling shorts,Albury-Wodonga,0.0
Grapefruit juice,Detroit,0.0
Comforter,New Orleans,0.0
Grapefruit juice,Hanover,0.0
Peacoat,Cardiff,0.0
Iced tea,Perth,0.0
Mattress topper,Oshawa,0.0
Pendant lights,Montreal,0.0
Distilled water,Tucson,0.0
Google Pixel,Düsseldorf,0.0
Pretzels,Townsville,0.0
Slippers,Brighton,0.0
Loafers,Kelowna,0.0
Motorola Moto,Leicester,0.0
OLED TV,Bonn,0.0
Tomato juice,Winnipeg,0.0
iPad,Stuttgart,0.0
Ginger ale,Leeds,0.0
Thriller,Duisburg,0.0
Orange juice,Bendigo,0.0
Vases,Tucson,0.0
Crime,Southampton,0.0
Root beer,Cairns,0.0
Cranberry juice,Calgary,0.0
Fantasy,Manchester,0.0
Dining table,Launceston,0.0
Toothbrush holder,Townsville,0.0
Travel,Sacramento,0.0
Mixed fruit juice,London,0.0
Sculptures,Darwin,0.0
Level,Brisbane,0.0
Leather jacket,Manchester,0.0
Bookshelf,Albury-Wodonga,0.0
Literary fiction,Jacksonville,0.0
TV stand,Nottingham,0.0
Coconut water,Cairns,0.0
White chocolate,Kelowna,0.0
Level,Townsville,0.0
Self-help,Dortmund,0.0
Cheese snacks,Toronto,0.0
Historical fiction,Birmingham,0.0
High heels,Duisburg,0.0
Vases,Bonn,0.0
Espresso,Halifax,0.0
Bathtub,Albuquerque,0.0
Desk lamps,Launceston,0.0
Hammer,Long Beach,0.0
Bottled water,Essen,0.0
Off-the-shoulder tee,Sheffield,0.0
Varsity jacket,Sheffield,0.0
Sink,Miami,0.0
Quilt,Berlin,0.0
Cream soda,London,0.0
Screwdriver set,Regina,0.0
Bed skirt,Montreal,0.0
Shower,Long Beach,0.0
Maxi dress,Hamburg,0.0
Amazon Fire Tablet,Edmonton,0.0
Dust ruffle,Wuppertal,0.0
Chocolate fondue,Saskatoon,0.0
Distressed jeans,Belfast,0.0
Ginger ale,Tucson,0.0
HP Spectre,Oshawa,0.0
Board shorts,Glasgow,0.0
Mixed fruit juice,Vancouver,0.0
Track lighting,Duisburg,0.0
Bodycon dress,Louisville,0.0
Art supplies,Bochum,0.0
Sundress,Vancouver,0.0
Curtains,Milwaukee,0.0
Asus ZenBook,Darwin,0.0
Dell XPS,Glasgow,0.0
Energy drink,Winnipeg,0.0
Cola,Leicester,0.0
Grape soda,Mackay,0.0
Picture frames,Sheffield,0.0
Chocolate cookies,Bochum,0.0
Bootcut jeans,Oshawa,0.0
Energy drink,Albuquerque,0.0
Artesian water,Essen,0.0
Artesian water,Phoenix,0.0
Wireless headphones,Bristol,0.0
Apple juice,Canberra,0.0
Cranberry juice,St. John's,0.0
Razer Blade,Virginia Beach,0.0
Noise-cancelling headphones,Oklahoma City,0.0
Denim shorts,Manchester,0.0
Sweatshirt,Hull,0.0
Crew neck tee,Washington,0.0
Educational kits,Hanover,0.0
Bodycon dress,Toronto,0.0
Pineapple juice,Düsseldorf,0.0
Electric kettle,Victoria,0.0
QLED TV,San Jose,0.0
Coffee table,Montreal,0.0
Flavored water,Berlin,0.0
Smart TV,Adelaide,0.0
Plasma TV,Bielefeld,0.0
OLED TV,Toronto,0.0
Oven,Hamilton,0.0
Microsoft Surface,Hanover,0.0
Nokia,San Diego,0.0
Huawei MediaPad,Glasgow,0.0
Chocolate fondue,Cologne,0.0
Low-rise jeans,Charlotte,0.0
Decorative pillows,Sydney,0.0
Nokia,Regina,0.0
History,Oshawa,0.0
Windbreaker,Brighton,0.0
Bomber jacket,Stuttgart,0.0
Ground coffee,San Diego,0.0
Shift dress,Kelowna,0.0
Anthologies,Leipzig,0.0
HDR TV,Sheffield,0.0
Flare jeans,Perth,0.0
Pineapple juice,Bochum,0.0
Bed,St. John's,0.0
Romance,San Diego,0.0
Skorts,Stuttgart,0.0
Self-help,Geelong,0.0
Skinny jeans,Geelong,0.0
Curved TV,Munich,0.0
HDR TV,Bielefeld,0.0
Espadrilles,Bremen,0.0
Beef jerky,Townsville,0.0
Cranberry juice,Berlin,0.0
Cranberry juice,Toowoomba,0.0
Essays,Southampton,0.0
Bed,Plymouth,0.0
Cappuccino,Las Vegas,0.0
Cropped jeans,Belfast,0.0
Gaming headphones,Sydney,0.0
Candles,Oakland,0.0
Thriller,Hobart,0.0
Health,Southampton,0.0
Sparkling water,Düsseldorf,0.0
Bootcut jeans,Edmonton,0.0
V-neck tee,Quebec City,0.0
Picture frames,Omaha,0.0
Flare jeans,Toronto,0.0
Flavored water,Dallas,0.0
Varsity jacket,Ballarat,0.0
Literary fiction,Brighton,0.0
Wall sconces,Ottawa,0.0
Cheese snacks,Regina,0.0
Bathtub,Memphis,0.0
Trench coat,Newcastle,0.0
Vases,Calgary,0.0
Amazon Fire Tablet,Austin,0.0
OLED TV,Ottawa,0.0
Fit and flare dress,Bremen,0.0
HDR TV,Cardiff,0.0
Mixed fruit juice,Adelaide,0.0
OnePlus,Chicago,0.0
Science,Glasgow,0.0
Crackers,Phoenix,0.0
Historical fiction,Oxford,0.0
Science fiction,Sacramento,0.0
Oxfords,Canberra,0.0
Pillowcase set,Cardiff,0.0
Plain tee,Quebec City,0.0
OLED TV,Nuremberg,0.0
Acer Iconia Tab,Dortmund,0.0
A-line dress,Edinburgh,0.0
Athletic shorts,Memphis,0.0
Coffee table,Dortmund,0.0
Maxi dress,Detroit,0.0
LG G,Bochum,0.0
Orange soda,Cardiff,0.0
Asus ZenBook,Newcastle upon Tyne,0.0
Under cabinet lighting,Manchester,0.0
Samsung Galaxy,Birmingham,0.0
Business,Sacramento,0.0
Pomegranate juice,Wuppertal,0.0
Mattress topper,Darwin,0.0
Tank top,Regina,0.0
Flip flops,Munich,0.0
iPhone,Leipzig,0.0
Vases,Boston,0.0
Mirrors,Canberra,0.0
Health,Atlanta,0.0
Curtains,Regina,0.0
Mirrors,Oshawa,0.0
Sundress,Berlin,0.0
Xiaomi Mi,Leeds,0.0
Tomato juice,Cardiff,0.0
Asus ZenBook,Albuquerque,0.0
Ginger ale,Cardiff,0.0
OLED TV,Bielefeld,0.0
LCD TV,Houston,0.0
Travel,Brighton,0.0
Curved TV,Oxford,0.0
Plasma TV,Cologne,0.0
Screwdriver set,Cologne,0.0
Crime,Regina,0.0
Bluetooth headphones,Mackay,0.0
Espresso,Hamilton,0.0
LG Gram,Glasgow,0.0
History,Albury-Wodonga,0.0
Ginger ale,Sheffield,0.0
Shower,Halifax,0.0
Bed,Bendigo,0.0
Memoir,Mackay,0.0
Electric kettle,Leicester,0.0
Mixed fruit juice,St. John's,0.0
Desk lamps,Hamburg,0.0
LED TV,Sydney,0.0
Poetry,Townsville,0.0
Macchiato,Edinburgh,0.0
Popcorn,Nashville,0.0
Utility knife,Geelong,0.0
Fantasy,Los Angeles,0.0
Hammer,Baltimore,0.0
Swim trunks,Albury-Wodonga,0.0
Bathtub,Canberra,0.0
Cargo shorts,Saskatoon,0.0
Xiaomi Mi,Tucson,0.0
Pineapple juice,Winnipeg,0.0
Sports headphones,Milwaukee,0.0
Legal thriller,Victoria,0.0
High heels,Münster,0.0
Loafers,Hanover,0.0
Literary fiction,Glasgow,0.0
Rugs,Indianapolis,0.0
Horror,Nuremberg,0.0
Refrigerator,Hobart,0.0
Motorola Moto,Southampton,0.0
Adventure,Hull,0.0
Studio headphones,Newcastle,0.0
Shower curtain,Ballarat,0.0
Quilt,Adelaide,0.0
LG G,Canberra,0.0
Khaki shorts,Louisville,0.0
Poetry,London,0.0
Granola bars,Arlington,0.0
Puffer jacket,Newcastle upon Tyne,0.0
Business,Quebec City,0.0
Wrench,Halifax,0.0
Horror,Ballarat,0.0
Chocolate-covered fruits,Belfast,0.0
Sink,Leeds,0.0
Business,Bremen,0.0
Horror,Los Angeles,0.0
4K TV,Barrie,0.0
Cocktail dress,Windsor,0.0
Loafers,Münster,0.0
Swim trunks,Dallas,0.0
Wall sconces,Oklahoma City,0.0
Throw pillow,Bristol,0.0
Plush toys,Kitchener,0.0
Espadrilles,Munich,0.0
Tank top,Halifax,0.0
Varsity jacket,Nashville,0.0
Tape measure,Birmingham,0.0
Anthologies,Indianapolis,0.0
Leather jacket,Essen,0.0
Adventure,Bendigo,0.0
Wrap dress,Albuquerque,0.0
Dishwasher,Portland,0.0
Mirrors,Bremen,0.0
Smart TV,Albury-Wodonga,0.0
Razer Blade,Cairns,0.0
Detective,San Jose,0.0
Oxfords,Cairns,0.0
Khaki shorts,Virginia Beach,0.0
Coconut water,London,0.0
Recessed lighting,Leeds,0.0
Root beer,Münster,0.0
Distressed jeans,Regina,0.0
Refrigerator,Halifax,0.0
Huawei P,Perth,0.0
Drill,Vancouver,0.0
Mattress topper,Bremen,0.0
Bed sheet set,Newcastle upon Tyne,0.0
Smart TV,Sacramento,0.0
Shift dress,Manchester,0.0
Huawei P,New York,0.0
Table lamps,Bochum,0.0
Toilet,Albury-Wodonga,0.0
Wardrobe,Hanover,0.0
Spring water,Vancouver,0.0
Espadrilles,Bonn,0.0
Sneakers,Leipzig,0.0
Mineral water,Newcastle upon Tyne,0.0
Psychological thriller,Brisbane,0.0
Sink,Melbourne,0.0
Running shoes,Launceston,0.0
Coconut water,Victoria,0.0
Fruit snacks,Phoenix,0.0
Mineral water,Tucson,0.0
Asus ZenBook,Perth,0.0
Fruit punch,Windsor,0.0
Anthologies,Winnipeg,0.0
Microsoft Surface,Townsville,0.0
Xiaomi Mi,Newcastle upon Tyne,0.0
Mineral water,Columbus,0.0
Science,Bremen,0.0
Coconut water,Houston,0.0
Huawei P,Tucson,0.0
Button-down shirt,Vancouver,0.0
QLED TV,Launceston,0.0
Bookshelf,Milwaukee,0.0
Alkaline water,New Orleans,0.0
Grape juice,Newcastle,0.0
Historical fiction,Hamburg,0.0
Cooking,Regina,0.0
A-line dress,Oshawa,0.0
High-waisted jeans,Düsseldorf,0.0
Toilet paper holder,Dortmund,0.0
Skorts,Liverpool,0.0
Orange juice,Dallas,0.0
Dark chocolate,Canberra,0.0
Google Pixel Slate,Berlin,0.0
Granola bars,Gold Coast,0.0
Coffee table,Ottawa,0.0
Instant coffee,Edinburgh,0.0
Bluetooth headphones,Saskatoon,0.0
Science,Hamburg,0.0
OnePlus,Sacramento,0.0
Asus ZenBook,Philadelphia,0.0
Rugs,San Jose,0.0
TV stand,Adelaide,0.0
On-ear headphones,Düsseldorf,0.0
On-ear headphones,Wichita,0.0
High-waisted jeans,Launceston,0.0
Legal thriller,Bonn,0.0
Drama,Essen,0.0
Bed,Quebec City,0.0
Off-the-shoulder tee,Wichita,0.0
Americano,Dortmund,0.0
Pomegranate juice,Gold Coast,0.0
LG G,Halifax,0.0
Wrench,Brighton,0.0
Sofa,Hanover,0.0
Curved TV,Sydney,0.0
Mineral water,Munich,0.0
High-waisted jeans,Perth,0.0
Orange juice,Wuppertal,0.0
Bathtub,Edinburgh,0.0
Dining table,Sheffield,0.0
Sheath dress,Birmingham,0.0
Sports headphones,Denver,0.0
TV stand,San Jose,0.0
Chocolate cookies,Louisville,0.0
Amazon Fire Tablet,Bristol,0.0
Fruit punch,Bremen,0.0
Milk chocolate,Oxford,0.0
Apple juice,Brisbane,0.0
Candles,Southampton,0.0
Spring water,Oklahoma City,0.0
Wardrobe,Newcastle upon Tyne,0.0
Cappuccino,Plymouth,0.0
Trench coat,Dortmund,0.0
V-neck tee,Toowoomba,0.0
Drama,Brisbane,0.0
DJ headphones,Bremen,0.0
History,Regina,0.0
Lemon-lime soda,Southampton,0.0
Books,Louisville,0.0
Acer Swift,Hanover,0.0
Mango juice,Denver,0.0
Sony Xperia,Saskatoon,0.0
Table lamps,London,0.0
Bomber jacket,Chicago,0.0
Bodycon dress,Toowoomba,0.0
Khaki shorts,Edmonton,0.0
Puffer jacket,Dortmund,0.0
Blouse,Baltimore,0.0
Travel,San Diego,0.0
Coffee table,Saskatoon,0.0
Sparkling water,Tulsa,0.0
Tomato juice,Indianapolis,0.0
Romance,Saskatoon,0.0
Dystopian,Ottawa,0.0
Huawei MediaPad,Montreal,0.0
Shift dress,Cardiff,0.0
Oxfords,Launceston,0.0
Comforter,Sheffield,0.0
Alkaline water,Saskatoon,0.0
Off-the-shoulder tee,Calgary,0.0
Skorts,Winnipeg,0.0
Sneakers,Hamilton,0.0
Lenovo Tab,Leicester,0.0
Flannel shirt,Halifax,0.0
Food processor,Sheffield,0.0
Acer Iconia Tab,Melbourne,0.0
Sweatshirt,Winnipeg,0.0
Espadrilles,Belfast,0.0
Adventure,Mesa,0.0
LED TV,Essen,0.0
Puffer jacket,Essen,0.0
Memoir,Winnipeg,0.0
Chino shorts,Bielefeld,0.0
Ground coffee,Barrie,0.0
Track lighting,Bremen,0.0
Dresser,Louisville,0.0
Asus ZenBook,Minneapolis,0.0
Food processor,Cairns,0.0
Health,Arlington,0.0
Razer Blade,Southampton,0.0
Blazer,Ballarat,0.0
QLED TV,Geelong,0.0
Tomato juice,Hobart,0.0
Chocolate mousse,Halifax,0.0
Cocktail dress,London,0.0
Lemon-lime soda,Adelaide,0.0
Acer Swift,Hamilton,0.0
Crop top,Wuppertal,0.0
Granola bars,Wuppertal,0.0
High heels,Essen,0.0
Sony Xperia,Atlanta,0.0
Games,Windsor,0.0
Bottled water,Leeds,0.0
Bed skirt,Hamilton,0.0
OnePlus,Denver,0.0
Curved TV,Indianapolis,0.0
Sports headphones,Hobart,0.0
Crew neck tee,Quebec City,0.0
Chips,Edinburgh,0.0
Iced tea,Newcastle,0.0
LG G,Montreal,0.0
Health,Barrie,0.0
Mystery,Winnipeg,0.0
Science fiction,Virginia Beach,0.0
Mirrors,Indianapolis,0.0
Mirror,Montreal,0.0
Sparkling water,Cardiff,0.0
HDR TV,Brisbane,0.0
Stove,Toowoomba,0.0
Toys,Albuquerque,0.0
Toilet,San Jose,0.0
Coconut water,Birmingham,0.0
Cycling shorts,Southampton,0.0
Business,Gold Coast,0.0
Dresser,Oklahoma City,0.0
Microsoft Surface Laptop,Hanover,0.0
OnePlus,Kelowna,0.0
MacBook,Colorado Springs,0.0
Under cabinet lighting,Münster,0.0
Boyfriend jeans,Bendigo,0.0
V-neck tee,Hamilton,0.0
Floor lamps,Leicester,0.0
Cycling shorts,Victoria,0.0
Plain tee,Birmingham,0.0
Poetry,Fresno,0.0
Raglan tee,Portland,0.0
Romance,Cardiff,0.0
Rugs,Southampton,0.0
Boyfriend jeans,St. John's,0.0
